Surprisal	Preposition	E/D	Connective	Crossing
78.32369232177734	Near		. That is, 	C_X
78.91234588623047	Near		. Therefore, 	C_X
77.73652648925781	Near		. In short, 	C_X
80.87177276611328	Near		. Again, 	C_X
80.81665802001953	Near		. I repeat, 	C_X
76.89571380615234	Near		; thus, 	C_X
76.78667449951172	Near		; that is, 	C_X
78.34870910644531	Near		; therefore, 	C_X
77.63520812988281	Near		; in short, 	C_X
81.4365463256836	Near		; again, 	C_X
79.28805541992188	Near		; I repeat, 	C_X
79.6037368774414	By		. Thus, 	C_X
81.63294982910156	By		. That is, 	C_X
81.2377700805664	By		. Therefore, 	C_X
80.7762222290039	By		. In short, 	C_X
83.98490142822266	By		. Again, 	C_X
83.80823516845703	By		. I repeat, 	C_X
79.08081817626953	By		; thus, 	C_X
79.9933853149414	By		; that is, 	C_X
80.63626861572266	By		; therefore, 	C_X
80.58914184570312	By		; in short, 	C_X
84.7788314819336	By		; again, 	C_X
82.15824890136719	By		; I repeat, 	C_X
79.34548950195312	Near		. Thus, 	C_X
80.82536315917969	Near		. That is, 	C_X
81.04068756103516	Near		. Therefore, 	C_X
80.20931243896484	Near		. In short, 	C_X
83.59028625488281	Near		. Again, 	C_X
82.68707275390625	Near		. I repeat, 	C_X
78.87800598144531	Near		; thus, 	C_X
79.25428009033203	Near		; that is, 	C_X
80.44424438476562	Near		; therefore, 	C_X
80.16618347167969	Near		; in short, 	C_X
84.17723083496094	Near		; again, 	C_X
81.4232406616211	Near		; I repeat, 	C_X
70.98505401611328	Near		. Thus, 	E_nX
71.34912109375	By		. Thus, 	E_nX
71.52442169189453	Near		. Thus, 	E_nX
71.31404113769531	Near		. That is, 	E_nX
71.74090576171875	By		. That is, 	E_nX
71.91842651367188	Near		. That is, 	E_nX
71.44309997558594	Near		. Therefore, 	E_nX
71.57196807861328	By		. Therefore, 	E_nX
71.97860717773438	Near		. Therefore, 	E_nX
71.85745239257812	Near		. In short, 	E_nX
72.77581024169922	By		. In short, 	E_nX
72.6895980834961	Near		. In short, 	E_nX
74.57701873779297	Near		. Again, 	E_nX
75.66297912597656	By		. Again, 	E_nX
75.4499740600586	Near		. Again, 	E_nX
77.96367645263672	Near		. I repeat, 	E_nX
78.22370147705078	By		. I repeat, 	E_nX
78.95797729492188	Near		. I repeat, 	E_nX
71.68997192382812	Near		; thus, 	E_nX
72.09855651855469	By		; thus, 	E_nX
72.17909240722656	Near		; thus, 	E_nX
69.93512725830078	Near		; that is, 	E_nX
70.42231750488281	By		; that is, 	E_nX
70.3322982788086	Near		; that is, 	E_nX
71.85531616210938	Near		; therefore, 	E_nX
71.83267974853516	By		; therefore, 	E_nX
72.25941467285156	Near		; therefore, 	E_nX
71.70187377929688	Near		; in short, 	E_nX
72.60163879394531	By		; in short, 	E_nX
72.29454040527344	Near		; in short, 	E_nX
75.61140441894531	Near		; again, 	E_nX
76.89310455322266	By		; again, 	E_nX
76.1027603149414	Near		; again, 	E_nX
75.99449157714844	Near		; I repeat, 	E_nX
76.68268585205078	By		; I repeat, 	E_nX
76.79757690429688	Near		; I repeat, 	E_nX
70.98505401611328	Near		. Thus, 	E_nX
71.31404113769531	Near		. That is, 	E_nX
71.44309997558594	Near		. Therefore, 	E_nX
71.85745239257812	Near		. In short, 	E_nX
74.57701873779297	Near		. Again, 	E_nX
77.96367645263672	Near		. I repeat, 	E_nX
71.68997192382812	Near		; thus, 	E_nX
69.93512725830078	Near		; that is, 	E_nX
71.85531616210938	Near		; therefore, 	E_nX
71.70187377929688	Near		; in short, 	E_nX
75.61140441894531	Near		; again, 	E_nX
75.99449157714844	Near		; I repeat, 	E_nX
71.34912109375	By		. Thus, 	E_nX
71.74090576171875	By		. That is, 	E_nX
71.57196807861328	By		. Therefore, 	E_nX
72.77581024169922	By		. In short, 	E_nX
75.66297912597656	By		. Again, 	E_nX
78.22370147705078	By		. I repeat, 	E_nX
72.09855651855469	By		; thus, 	E_nX
70.42231750488281	By		; that is, 	E_nX
71.83267974853516	By		; therefore, 	E_nX
72.60163879394531	By		; in short, 	E_nX
76.89310455322266	By		; again, 	E_nX
76.68268585205078	By		; I repeat, 	E_nX
71.52442169189453	Near		. Thus, 	E_nX
71.91842651367188	Near		. That is, 	E_nX
71.97860717773438	Near		. Therefore, 	E_nX
72.6895980834961	Near		. In short, 	E_nX
75.4499740600586	Near		. Again, 	E_nX
78.95797729492188	Near		. I repeat, 	E_nX
72.17909240722656	Near		; thus, 	E_nX
70.3322982788086	Near		; that is, 	E_nX
72.25941467285156	Near		; therefore, 	E_nX
72.29454040527344	Near		; in short, 	E_nX
76.1027603149414	Near		; again, 	E_nX
76.79757690429688	Near		; I repeat, 	E_nX
66.98719787597656	Near		. Thus, 	E_X
67.33658599853516	By		. Thus, 	E_X
67.4336929321289	Near		. Thus, 	E_X
66.05528259277344	Near		. That is, 	E_X
66.36735534667969	By		. That is, 	E_X
66.52313232421875	Near		. That is, 	E_X
67.03258514404297	Near		. Therefore, 	E_X
67.18696594238281	By		. Therefore, 	E_X
67.49231719970703	Near		. Therefore, 	E_X
67.59521484375	Near		. In short, 	E_X
68.37577819824219	By		. In short, 	E_X
68.3902359008789	Near		. In short, 	E_X
71.16222381591797	Near		. Again, 	E_X
72.17108154296875	By		. Again, 	E_X
71.85050201416016	Near		. Again, 	E_X
72.15650939941406	Near		. I repeat, 	E_X
72.70377349853516	By		. I repeat, 	E_X
73.1568374633789	Near		. I repeat, 	E_X
67.32588195800781	Near		; thus, 	E_X
67.77061462402344	By		; thus, 	E_X
67.67195129394531	Near		; thus, 	E_X
64.6368637084961	Near		; that is, 	E_X
64.91676330566406	By		; that is, 	E_X
64.90338897705078	Near		; that is, 	E_X
67.10693359375	Near		; therefore, 	E_X
67.09947204589844	By		; therefore, 	E_X
67.42779541015625	Near		; therefore, 	E_X
67.30239868164062	Near		; in short, 	E_X
68.09508514404297	By		; in short, 	E_X
67.81526184082031	Near		; in short, 	E_X
71.3042984008789	Near		; again, 	E_X
72.37334442138672	By		; again, 	E_X
71.68033599853516	Near		; again, 	E_X
70.3014907836914	Near		; I repeat, 	E_X
71.18936157226562	By		; I repeat, 	E_X
71.12794494628906	Near		; I repeat, 	E_X
66.98719787597656	Near		. Thus, 	E_X
66.05528259277344	Near		. That is, 	E_X
67.03258514404297	Near		. Therefore, 	E_X
67.59521484375	Near		. In short, 	E_X
71.16222381591797	Near		. Again, 	E_X
72.15650939941406	Near		. I repeat, 	E_X
67.32588195800781	Near		; thus, 	E_X
64.6368637084961	Near		; that is, 	E_X
67.10693359375	Near		; therefore, 	E_X
67.30239868164062	Near		; in short, 	E_X
71.3042984008789	Near		; again, 	E_X
70.3014907836914	Near		; I repeat, 	E_X
67.33658599853516	By		. Thus, 	E_X
66.36735534667969	By		. That is, 	E_X
67.18696594238281	By		. Therefore, 	E_X
68.37577819824219	By		. In short, 	E_X
72.17108154296875	By		. Again, 	E_X
72.70377349853516	By		. I repeat, 	E_X
67.77061462402344	By		; thus, 	E_X
64.91676330566406	By		; that is, 	E_X
67.09947204589844	By		; therefore, 	E_X
68.09508514404297	By		; in short, 	E_X
72.37334442138672	By		; again, 	E_X
71.18936157226562	By		; I repeat, 	E_X
67.4336929321289	Near		. Thus, 	E_X
66.52313232421875	Near		. That is, 	E_X
67.49231719970703	Near		. Therefore, 	E_X
68.3902359008789	Near		. In short, 	E_X
71.85050201416016	Near		. Again, 	E_X
73.1568374633789	Near		. I repeat, 	E_X
67.67195129394531	Near		; thus, 	E_X
64.90338897705078	Near		; that is, 	E_X
67.42779541015625	Near		; therefore, 	E_X
67.81526184082031	Near		; in short, 	E_X
71.68033599853516	Near		; again, 	E_X
71.12794494628906	Near		; I repeat, 	E_X
37.76534652709961	Near		. Thus, 	C_nX
37.66212463378906	By		. Thus, 	C_nX
38.307708740234375	Near		. Thus, 	C_nX
39.779693603515625	Near		. That is, 	C_nX
39.894386291503906	By		. That is, 	C_nX
40.41267013549805	Near		. That is, 	C_nX
39.07868957519531	Near		. Therefore, 	C_nX
38.78951644897461	By		. Therefore, 	C_nX
39.557861328125	Near		. Therefore, 	C_nX
38.57479476928711	Near		. In short, 	C_nX
38.730735778808594	By		. In short, 	C_nX
39.05632781982422	Near		. In short, 	C_nX
40.206703186035156	Near		. Again, 	C_nX
40.09545135498047	By		. Again, 	C_nX
40.87361526489258	Near		. Again, 	C_nX
39.81606674194336	Near		. I repeat, 	C_nX
39.4089241027832	By		. I repeat, 	C_nX
40.249141693115234	Near		. I repeat, 	C_nX
38.56382369995117	Near		; thus, 	C_nX
38.266387939453125	By		; thus, 	C_nX
39.072288513183594	Near		; thus, 	C_nX
39.54634094238281	Near		; that is, 	C_nX
39.719093322753906	By		; that is, 	C_nX
40.21344757080078	Near		; that is, 	C_nX
39.74339294433594	Near		; therefore, 	C_nX
39.285247802734375	By		; therefore, 	C_nX
40.266761779785156	Near		; therefore, 	C_nX
39.03955841064453	Near		; in short, 	C_nX
39.1787109375	By		; in short, 	C_nX
39.6329345703125	Near		; in short, 	C_nX
41.25862121582031	Near		; again, 	C_nX
41.231876373291016	By		; again, 	C_nX
41.96189880371094	Near		; again, 	C_nX
39.662681579589844	Near		; I repeat, 	C_nX
39.47306442260742	By		; I repeat, 	C_nX
40.11543273925781	Near		; I repeat, 	C_nX
37.76534652709961	Near		. Thus, 	C_nX
39.779693603515625	Near		. That is, 	C_nX
39.07868957519531	Near		. Therefore, 	C_nX
38.57479476928711	Near		. In short, 	C_nX
40.206703186035156	Near		. Again, 	C_nX
39.81606674194336	Near		. I repeat, 	C_nX
38.56382369995117	Near		; thus, 	C_nX
39.54634094238281	Near		; that is, 	C_nX
39.74339294433594	Near		; therefore, 	C_nX
39.03955841064453	Near		; in short, 	C_nX
41.25862121582031	Near		; again, 	C_nX
39.662681579589844	Near		; I repeat, 	C_nX
37.66212463378906	By		. Thus, 	C_nX
39.894386291503906	By		. That is, 	C_nX
38.78951644897461	By		. Therefore, 	C_nX
38.730735778808594	By		. In short, 	C_nX
40.09545135498047	By		. Again, 	C_nX
39.4089241027832	By		. I repeat, 	C_nX
38.266387939453125	By		; thus, 	C_nX
39.719093322753906	By		; that is, 	C_nX
39.285247802734375	By		; therefore, 	C_nX
39.1787109375	By		; in short, 	C_nX
41.231876373291016	By		; again, 	C_nX
39.47306442260742	By		; I repeat, 	C_nX
38.307708740234375	Near		. Thus, 	C_nX
40.41267013549805	Near		. That is, 	C_nX
39.557861328125	Near		. Therefore, 	C_nX
39.05632781982422	Near		. In short, 	C_nX
40.87361526489258	Near		. Again, 	C_nX
40.249141693115234	Near		. I repeat, 	C_nX
39.072288513183594	Near		; thus, 	C_nX
40.21344757080078	Near		; that is, 	C_nX
40.266761779785156	Near		; therefore, 	C_nX
39.6329345703125	Near		; in short, 	C_nX
41.96189880371094	Near		; again, 	C_nX
40.11543273925781	Near		; I repeat, 	C_nX
34.983734130859375	Near		. Thus, 	C_X
34.81299591064453	By		. Thus, 	C_X
35.328765869140625	Near		. Thus, 	C_X
35.85227966308594	Near		. That is, 	C_X
35.62348556518555	By		. That is, 	C_X
36.251564025878906	Near		. That is, 	C_X
35.85145568847656	Near		. Therefore, 	C_X
35.522377014160156	By		. Therefore, 	C_X
36.130455017089844	Near		. Therefore, 	C_X
35.44713592529297	Near		. In short, 	C_X
35.408504486083984	By		. In short, 	C_X
35.78413772583008	Near		. In short, 	C_X
37.06568145751953	Near		. Again, 	C_X
36.78999710083008	By		. Again, 	C_X
37.467830657958984	Near		. Again, 	C_X
35.36224365234375	Near		. I repeat, 	C_X
35.06358337402344	By		. I repeat, 	C_X
35.68484878540039	Near		. I repeat, 	C_X
35.292747497558594	Near		; thus, 	C_X
34.91401290893555	By		; thus, 	C_X
35.605953216552734	Near		; thus, 	C_X
35.25927734375	Near		; that is, 	C_X
35.0832633972168	By		; that is, 	C_X
35.69879150390625	Near		; that is, 	C_X
36.03952407836914	Near		; therefore, 	C_X
35.46193313598633	By		; therefore, 	C_X
36.38188934326172	Near		; therefore, 	C_X
35.552940368652344	Near		; in short, 	C_X
35.44817352294922	By		; in short, 	C_X
35.99095916748047	Near		; in short, 	C_X
37.35073471069336	Near		; again, 	C_X
36.99028015136719	By		; again, 	C_X
37.90900421142578	Near		; again, 	C_X
35.2209587097168	Near		; I repeat, 	C_X
35.086700439453125	By		; I repeat, 	C_X
35.59748840332031	Near		; I repeat, 	C_X
34.983734130859375	Near		. Thus, 	C_X
35.85227966308594	Near		. That is, 	C_X
35.85145568847656	Near		. Therefore, 	C_X
35.44713592529297	Near		. In short, 	C_X
37.06568145751953	Near		. Again, 	C_X
35.36224365234375	Near		. I repeat, 	C_X
35.292747497558594	Near		; thus, 	C_X
35.25927734375	Near		; that is, 	C_X
36.03952407836914	Near		; therefore, 	C_X
35.552940368652344	Near		; in short, 	C_X
37.35073471069336	Near		; again, 	C_X
35.2209587097168	Near		; I repeat, 	C_X
34.81299591064453	By		. Thus, 	C_X
35.62348556518555	By		. That is, 	C_X
35.522377014160156	By		. Therefore, 	C_X
35.408504486083984	By		. In short, 	C_X
36.78999710083008	By		. Again, 	C_X
35.06358337402344	By		. I repeat, 	C_X
34.91401290893555	By		; thus, 	C_X
35.0832633972168	By		; that is, 	C_X
35.46193313598633	By		; therefore, 	C_X
35.44817352294922	By		; in short, 	C_X
36.99028015136719	By		; again, 	C_X
35.086700439453125	By		; I repeat, 	C_X
35.328765869140625	Near		. Thus, 	C_X
36.251564025878906	Near		. That is, 	C_X
36.130455017089844	Near		. Therefore, 	C_X
35.78413772583008	Near		. In short, 	C_X
37.467830657958984	Near		. Again, 	C_X
35.68484878540039	Near		. I repeat, 	C_X
35.605953216552734	Near		; thus, 	C_X
35.69879150390625	Near		; that is, 	C_X
36.38188934326172	Near		; therefore, 	C_X
35.99095916748047	Near		; in short, 	C_X
37.90900421142578	Near		; again, 	C_X
35.59748840332031	Near		; I repeat, 	C_X
38.486968994140625	Near		. Thus, 	E_nX
38.85456085205078	By		. Thus, 	E_nX
38.91263198852539	Near		. Thus, 	E_nX
40.70751953125	Near		. That is, 	E_nX
40.758670806884766	By		. That is, 	E_nX
41.25502395629883	Near		. That is, 	E_nX
39.651832580566406	Near		. Therefore, 	E_nX
39.81821060180664	By		. Therefore, 	E_nX
40.05409622192383	Near		. Therefore, 	E_nX
39.39985275268555	Near		. In short, 	E_nX
39.844886779785156	By		. In short, 	E_nX
39.952308654785156	Near		. In short, 	E_nX
41.541282653808594	Near		. Again, 	E_nX
42.273502349853516	By		. Again, 	E_nX
42.0842399597168	Near		. Again, 	E_nX
41.248287200927734	Near		. I repeat, 	E_nX
41.437294006347656	By		. I repeat, 	E_nX
41.61284637451172	Near		. I repeat, 	E_nX
39.63594055175781	Near		; thus, 	E_nX
39.93982696533203	By		; thus, 	E_nX
40.01918411254883	Near		; thus, 	E_nX
40.71682357788086	Near		; that is, 	E_nX
40.84428405761719	By		; that is, 	E_nX
41.19281005859375	Near		; that is, 	E_nX
40.717647552490234	Near		; therefore, 	E_nX
40.83478546142578	By		; therefore, 	E_nX
41.10041046142578	Near		; therefore, 	E_nX
39.94518280029297	Near		; in short, 	E_nX
40.38251495361328	By		; in short, 	E_nX
40.47657012939453	Near		; in short, 	E_nX
43.05088424682617	Near		; again, 	E_nX
43.719970703125	By		; again, 	E_nX
43.519569396972656	Near		; again, 	E_nX
41.105403900146484	Near		; I repeat, 	E_nX
41.306251525878906	By		; I repeat, 	E_nX
41.423484802246094	Near		; I repeat, 	E_nX
38.486968994140625	Near		. Thus, 	E_nX
40.70751953125	Near		. That is, 	E_nX
39.651832580566406	Near		. Therefore, 	E_nX
39.39985275268555	Near		. In short, 	E_nX
41.541282653808594	Near		. Again, 	E_nX
41.248287200927734	Near		. I repeat, 	E_nX
39.63594055175781	Near		; thus, 	E_nX
40.71682357788086	Near		; that is, 	E_nX
40.717647552490234	Near		; therefore, 	E_nX
39.94518280029297	Near		; in short, 	E_nX
43.05088424682617	Near		; again, 	E_nX
41.105403900146484	Near		; I repeat, 	E_nX
38.85456085205078	By		. Thus, 	E_nX
40.758670806884766	By		. That is, 	E_nX
39.81821060180664	By		. Therefore, 	E_nX
39.844886779785156	By		. In short, 	E_nX
42.273502349853516	By		. Again, 	E_nX
41.437294006347656	By		. I repeat, 	E_nX
39.93982696533203	By		; thus, 	E_nX
40.84428405761719	By		; that is, 	E_nX
40.83478546142578	By		; therefore, 	E_nX
40.38251495361328	By		; in short, 	E_nX
43.719970703125	By		; again, 	E_nX
41.306251525878906	By		; I repeat, 	E_nX
38.91263198852539	Near		. Thus, 	E_nX
41.25502395629883	Near		. That is, 	E_nX
40.05409622192383	Near		. Therefore, 	E_nX
39.952308654785156	Near		. In short, 	E_nX
42.0842399597168	Near		. Again, 	E_nX
41.61284637451172	Near		. I repeat, 	E_nX
40.01918411254883	Near		; thus, 	E_nX
41.19281005859375	Near		; that is, 	E_nX
41.10041046142578	Near		; therefore, 	E_nX
40.47657012939453	Near		; in short, 	E_nX
43.519569396972656	Near		; again, 	E_nX
41.423484802246094	Near		; I repeat, 	E_nX
35.72443771362305	Near		. Thus, 	E_X
36.06590270996094	By		. Thus, 	E_X
35.872169494628906	Near		. Thus, 	E_X
36.747100830078125	Near		. That is, 	E_X
36.75873565673828	By		. That is, 	E_X
36.97236633300781	Near		. That is, 	E_X
36.47791290283203	Near		. Therefore, 	E_X
36.66255569458008	By		. Therefore, 	E_X
36.61326217651367	Near		. Therefore, 	E_X
36.12458419799805	Near		. In short, 	E_X
36.520164489746094	By		. In short, 	E_X
36.45933532714844	Near		. In short, 	E_X
38.48274612426758	Near		. Again, 	E_X
39.095916748046875	By		. Again, 	E_X
38.69611358642578	Near		. Again, 	E_X
36.783477783203125	Near		. I repeat, 	E_X
36.994659423828125	By		. I repeat, 	E_X
36.795310974121094	Near		. I repeat, 	E_X
36.18605041503906	Near		; thus, 	E_X
36.409767150878906	By		; thus, 	E_X
36.38059997558594	Near		; thus, 	E_X
36.43828201293945	Near		; that is, 	E_X
36.51220703125	By		; that is, 	E_X
36.655303955078125	Near		; that is, 	E_X
36.864566802978516	Near		; therefore, 	E_X
36.896453857421875	By		; therefore, 	E_X
37.05226135253906	Near		; therefore, 	E_X
36.30473327636719	Near		; in short, 	E_X
36.63315200805664	By		; in short, 	E_X
36.641761779785156	Near		; in short, 	E_X
39.06829071044922	Near		; again, 	E_X
39.42976379394531	By		; again, 	E_X
39.33516311645508	Near		; again, 	E_X
36.58589172363281	Near		; I repeat, 	E_X
36.80622100830078	By		; I repeat, 	E_X
36.659400939941406	Near		; I repeat, 	E_X
35.72443771362305	Near		. Thus, 	E_X
36.747100830078125	Near		. That is, 	E_X
36.47791290283203	Near		. Therefore, 	E_X
36.12458419799805	Near		. In short, 	E_X
38.48274612426758	Near		. Again, 	E_X
36.783477783203125	Near		. I repeat, 	E_X
36.18605041503906	Near		; thus, 	E_X
36.43828201293945	Near		; that is, 	E_X
36.864566802978516	Near		; therefore, 	E_X
36.30473327636719	Near		; in short, 	E_X
39.06829071044922	Near		; again, 	E_X
36.58589172363281	Near		; I repeat, 	E_X
36.06590270996094	By		. Thus, 	E_X
36.75873565673828	By		. That is, 	E_X
36.66255569458008	By		. Therefore, 	E_X
36.520164489746094	By		. In short, 	E_X
39.095916748046875	By		. Again, 	E_X
36.994659423828125	By		. I repeat, 	E_X
36.409767150878906	By		; thus, 	E_X
36.51220703125	By		; that is, 	E_X
36.896453857421875	By		; therefore, 	E_X
36.63315200805664	By		; in short, 	E_X
39.42976379394531	By		; again, 	E_X
36.80622100830078	By		; I repeat, 	E_X
35.872169494628906	Near		. Thus, 	E_X
36.97236633300781	Near		. That is, 	E_X
36.61326217651367	Near		. Therefore, 	E_X
36.45933532714844	Near		. In short, 	E_X
38.69611358642578	Near		. Again, 	E_X
36.795310974121094	Near		. I repeat, 	E_X
36.38059997558594	Near		; thus, 	E_X
36.655303955078125	Near		; that is, 	E_X
37.05226135253906	Near		; therefore, 	E_X
36.641761779785156	Near		; in short, 	E_X
39.33516311645508	Near		; again, 	E_X
36.659400939941406	Near		; I repeat, 	E_X
71.6125717163086	Near		. Thus, 	C_nX
71.47122955322266	By		. Thus, 	C_nX
71.32091522216797	Near		. Thus, 	C_nX
71.4585189819336	Near		. That is, 	C_nX
71.01712799072266	By		. That is, 	C_nX
71.18473052978516	Near		. That is, 	C_nX
72.4460678100586	Near		. Therefore, 	C_nX
72.19984436035156	By		. Therefore, 	C_nX
72.01693725585938	Near		. Therefore, 	C_nX
72.76517486572266	Near		. In short, 	C_nX
72.87376403808594	By		. In short, 	C_nX
72.69078063964844	Near		. In short, 	C_nX
74.56950378417969	Near		. Again, 	C_nX
75.04666900634766	By		. Again, 	C_nX
74.59521484375	Near		. Again, 	C_nX
76.00994873046875	Near		. I repeat, 	C_nX
75.81710815429688	By		. I repeat, 	C_nX
75.26939392089844	Near		. I repeat, 	C_nX
72.2072982788086	Near		; thus, 	C_nX
71.91050720214844	By		; thus, 	C_nX
71.97472381591797	Near		; thus, 	C_nX
70.04732513427734	Near		; that is, 	C_nX
69.48605346679688	By		; that is, 	C_nX
69.66990661621094	Near		; that is, 	C_nX
